,embedding,name,split,preprocessing,classifier,accuracy,prep_time,clf_time
47,distiluse,Agatha Christie,3,"PCA(n_components=50, random_state=42)",XGBClassifier,0.8113,0.3936,0.1398
48,distiluse,Agatha Christie,4,None,KNeighborsClassifier,0.8113,0.001,0.0267
49,distiluse,Agatha Christie,4,None,LinearSVC,0.8868,0.001,0.1131
50,distiluse,Agatha Christie,4,None,MLPClassifier,0.8868,0.001,2.5115
51,distiluse,Agatha Christie,4,None,CatBoostClassifier,0.7925,0.001,42.6067
52,distiluse,Agatha Christie,4,None,LGBMClassifier,0.8491,0.001,0.4361
53,distiluse,Agatha Christie,4,None,XGBClassifier,0.7547,0.001,0.4797
54,distiluse,Agatha Christie,4,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.717,0.7128,0.0168
55,distiluse,Agatha Christie,4,"PCA(n_components=50, random_state=42)",LinearSVC,0.8868,0.7128,0.0091
56,distiluse,Agatha Christie,4,"PCA(n_components=50, random_state=42)",MLPClassifier,0.9245,0.7128,1.2056
57,distiluse,Agatha Christie,4,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.8491,0.7128,5.1592
58,distiluse,Agatha Christie,4,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.8302,0.7128,0.111
59,distiluse,Agatha Christie,4,"PCA(n_components=50, random_state=42)",XGBClassifier,0.8679,0.7128,0.1365
